<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
VTBR;D;20170203;000000;0.06904;0.06935;0.06885;0.06929;7746180000;0
VTBR;D;20170206;000000;0.0696;0.0696;0.06843;0.06868;6651240000;0
VTBR;D;20170207;000000;0.06876;0.06895;0.06844;0.06879;4174260000;0
VTBR;D;20170208;000000;0.06878;0.06892;0.0683;0.0687;5290270000;0
VTBR;D;20170209;000000;0.0688;0.06892;0.06802;0.0687;5845030000;0
VTBR;D;20170210;000000;0.0687;0.06887;0.06826;0.06843;3687080000;0
VTBR;D;20170213;000000;0.0685;0.06886;0.06765;0.06816;9530000000;0
VTBR;D;20170214;000000;0.06772;0.06825;0.06722;0.06788;7010050000;0
VTBR;D;20170215;000000;0.06771;0.06885;0.0672;0.06777;9112850000;0
VTBR;D;20170216;000000;0.068;0.06818;0.06759;0.06799;4327210000;0
VTBR;D;20170217;000000;0.06825;0.06825;0.06755;0.06793;11266740000;0
VTBR;D;20170220;000000;0.0682;0.06839;0.06785;0.06799;4262040000;0
VTBR;D;20170221;000000;0.06807;0.0682;0.06736;0.06792;4574330000;0
VTBR;D;20170222;000000;0.06793;0.06793;0.06695;0.06742;7039020000;0
VTBR;D;20170224;000000;0.06744;0.06744;0.06675;0.06715;3717480000;0
VTBR;D;20170227;000000;0.06715;0.0672;0.06611;0.06675;15737820000;0
VTBR;D;20170228;000000;0.06655;0.06697;0.0655;0.06608;12859530000;0
VTBR;D;20170301;000000;0.0661;0.06725;0.06609;0.06725;9005080000;0
VTBR;D;20170302;000000;0.06711;0.06747;0.06572;0.066;11014830000;0
VTBR;D;20170303;000000;0.06595;0.066;0.0645;0.066;16182170000;0
VTBR;D;20170306;000000;0.06596;0.06629;0.06531;0.066;8208400000;0
VTBR;D;20170307;000000;0.0659;0.066;0.06476;0.066;18445620000;0
VTBR;D;20170309;000000;0.06536;0.0664;0.0635;0.0646;50222500000;0
VTBR;D;20170310;000000;0.06451;0.0657;0.06416;0.06505;25375650000;0
VTBR;D;20170313;000000;0.06505;0.0656;0.06427;0.06526;9468550000;0
VTBR;D;20170314;000000;0.06525;0.06555;0.06482;0.06506;7754020000;0
VTBR;D;20170315;000000;0.0652;0.06577;0.06503;0.06514;6355710000;0
